customer_id,age,annual_premium,policy_tenure,vehicle_type,gender,region,last_interaction_date,num_complaints,total_claims,income_group,renewal_prob_synthetic,renewed
3652,43,25594.938898697266,7,Truck,Female,West,2025-06-25 22:58:18.132391,0,9,Low,0.5786574886753979,1
3653,69,51182.35821213024,1,Car,Female,East,2025-05-06 22:58:18.132393,4,9,Low,0.5225680723833152,1
3654,46,23324.166671428284,3,Bike,Female,East,2025-02-19 22:58:18.132394,4,0,Medium,0.6491013226231344,1
3655,39,36283.532071065616,5,Truck,Female,East,2024-11-25 22:58:18.132396,4,9,Low,0.35641686400943284,0
3656,57,31218.859736028775,7,Truck,Female,North,2025-03-30 22:58:18.132397,1,6,High,0.7753809367362077,1
3657,38,39465.18880449861,1,Car,Female,South,2025-04-28 22:58:18.132399,4,1,Medium,0.3737651183952572,0
3658,68,58427.87458448631,9,Bike,Female,East,2024-11-11 22:58:18.132400,1,5,Medium,0.5797707811787896,1
3659,55,5232.660537081323,5,Truck,Female,South,2025-01-31 22:58:18.132401,0,8,Medium,0.2890262985647078,0
3660,37,35289.76801509452,3,Car,Female,East,2025-08-12 22:58:18.132403,0,1,Low,0.6021961928708781,1
3661,46,52055.669196516516,7,Truck,Female,South,2025-07-17 22:58:18.132404,0,5,Low,0.5380694299750104,1
3662,68,29920.197281408797,8,Truck,Male,North,2025-02-25 22:58:18.132420,0,4,High,0.39645265809853547,0
3663,21,6554.576784611224,3,Bike,Female,North,2025-08-27 22:58:18.132422,4,1,High,0.41526813459361345,0
3664,24,34511.28244017271,7,Bike,Male,East,2025-01-13 22:58:18.132423,4,8,High,0.20686803568704087,0
3665,45,21260.285667781587,7,Truck,Male,East,2025-05-30 22:58:18.132425,1,1,High,0.21912163881181,0
3666,45,10986.623549600283,4,Bike,Male,West,2024-12-14 22:58:18.132426,0,0,High,0.6206002654919669,1
3667,21,51244.001770441435,9,Truck,Female,East,2025-09-07 22:58:18.132427,2,8,Medium,0.7028631169650832,1
3668,39,32252.771753485053,1,Truck,Female,West,2025-02-12 22:58:18.132429,0,8,Low,0.582831321796101,1
3669,29,56130.03191798586,1,Truck,Female,West,2024-11-22 22:58:18.132430,3,8,Medium,0.2573378568787186,0
3670,62,48748.957266978,5,Car,Female,North,2025-09-19 22:58:18.132432,2,7,Low,0.8586091467268588,1
3671,20,42192.36403887271,3,Bike,Male,North,2025-08-07 22:58:18.132433,3,3,Medium,0.6994025152454313,1
3672,39,2291.479195188092,9,Bike,Male,West,2025-04-25 22:58:18.132434,2,8,Low,0.36616233799581915,0
3673,61,26813.760485018498,5,Truck,Female,East,2024-11-19 22:58:18.132436,1,1,High,0.6700411958067187,1
3674,19,13454.204335817874,7,Bike,Female,West,2025-03-31 22:58:18.132437,4,0,Medium,0.2780203897104774,0
3675,41,54826.27884083433,1,Truck,Female,East,2025-01-29 22:58:18.132439,1,9,High,0.7455719358440887,1
3676,51,12125.871111228897,2,Bike,Female,North,2025-06-22 22:58:18.132441,2,6,Medium,0.5366469395662665,1
3677,44,18591.48299623856,4,Bike,Male,East,2025-08-13 22:58:18.132442,0,5,Medium,0.4865579221847004,0
3678,58,31976.53252860095,9,Truck,Female,West,2025-01-07 22:58:18.132444,1,2,Medium,0.20640242090252675,0
3679,18,17275.089901888598,5,Bike,Male,East,2025-09-13 22:58:18.132445,2,1,High,0.6567330912623258,1
3680,25,14172.151282189028,5,Truck,Female,West,2025-08-14 22:58:18.132446,0,7,High,0.7803008746840074,1
3681,40,36747.76085595964,9,Car,Female,East,2025-09-18 22:58:18.132448,4,3,Medium,0.4018079735835538,0
3682,55,7157.912319791384,8,Truck,Female,West,2025-06-16 22:58:18.132449,2,5,Medium,0.20823807069385508,0
3683,23,5373.730005813633,2,Bike,Female,North,2025-06-05 22:58:18.132450,3,3,Medium,0.7427215856895251,1
3684,39,23590.22712079214,7,Car,Female,West,2024-12-31 22:58:18.132452,3,8,Medium,0.6449652261885745,1
3685,42,43798.53836145601,1,Car,Female,North,2025-09-05 22:58:18.132453,3,4,High,0.7438220938959033,1
3686,35,34178.79197988898,9,Truck,Male,West,2024-12-19 22:58:18.132454,0,5,Low,0.5768216230250809,1
3687,34,26526.835171073173,3,Car,Male,West,2025-10-19 22:58:18.132456,0,8,Low,0.5226616591326789,1
3688,29,34813.59072502578,2,Truck,Female,South,2025-03-31 22:58:18.132457,1,5,Medium,0.3535514866490933,0
3689,23,23196.18610988987,4,Bike,Male,South,2025-05-25 22:58:18.132459,0,1,Medium,0.2551866863267074,0
3690,43,56296.487455062546,4,Truck,Female,South,2025-01-03 22:58:18.132460,2,0,Low,0.5300119414563148,1
3691,44,5184.483672824911,3,Car,Male,South,2025-09-27 22:58:18.132461,3,8,Low,0.8078783420459457,1
3692,25,41056.70578373044,2,Truck,Female,East,2025-05-23 22:58:18.132463,4,1,Medium,0.2415425327960648,0
3693,36,53694.39456000953,5,Truck,Male,North,2025-02-12 22:58:18.132464,3,1,Medium,0.892366461202095,1
3694,59,48625.313106644695,4,Bike,Female,North,2025-07-24 22:58:18.132465,2,3,Low,0.8628942533980328,1
3695,18,12674.380019643912,5,Truck,Male,South,2025-10-18 22:58:18.132467,4,9,High,0.6485167054914569,1
3696,46,19163.728240856726,8,Bike,Male,East,2025-10-26 22:58:18.132468,1,9,Medium,0.8399475550174633,1
3697,62,43588.780445012075,2,Car,Female,West,2025-10-19 22:58:18.132469,0,2,Low,0.5874695488978644,1
3698,66,6887.692432484401,9,Car,Female,West,2025-06-21 22:58:18.132471,2,6,High,0.4832088593536255,0
3699,52,49087.97859028987,1,Truck,Female,North,2025-06-11 22:58:18.132472,0,6,Low,0.6001833317195581,1
3700,57,43696.60278707784,8,Truck,Female,North,2025-05-14 22:58:18.132473,1,2,Medium,0.8135891448733623,1
3701,31,44317.18565564987,5,Car,Female,East,2025-03-04 22:58:18.132474,4,2,Low,0.8702645578847674,1
3702,52,7813.999475520301,2,Car,Male,West,2025-01-04 22:58:18.132476,2,8,Medium,0.7866611778214632,1
3703,65,43630.11159934139,8,Car,Female,East,2025-10-15 22:58:18.132477,4,6,High,0.32577718851695914,0
3704,62,41429.45126275826,5,Truck,Female,West,2024-12-23 22:58:18.132478,2,2,High,0.614216194901305,1
3705,37,50193.504467667335,3,Car,Male,South,2025-02-14 22:58:18.132480,1,2,Medium,0.5113288362844274,1
3706,66,4412.565462875231,7,Truck,Male,South,2025-08-06 22:58:18.132481,1,2,Medium,0.53688526339127,1
3707,30,3340.4187711319473,4,Car,Male,East,2025-09-08 22:58:18.132483,1,8,Medium,0.49976689688318365,0
3708,55,23634.411792956522,6,Car,Female,North,2025-02-25 22:58:18.132484,0,7,High,0.24728995982825297,0
3709,66,10629.720463250867,8,Truck,Female,East,2025-05-01 22:58:18.132485,3,6,Low,0.792131211736655,1
3710,63,34386.29969907287,1,Bike,Male,East,2024-12-28 22:58:18.132486,4,7,Medium,0.8848567937601675,1
3711,66,55206.23628739143,2,Truck,Male,West,2025-05-21 22:58:18.132488,2,0,High,0.34681276908783126,0
3712,25,24705.824359372913,8,Bike,Female,West,2025-09-22 22:58:18.132490,4,8,High,0.6353689213886609,1
3713,60,51007.12188181104,7,Truck,Male,West,2025-05-17 22:58:18.132491,3,4,Low,0.575598813399189,1
3714,37,2013.9707220362554,9,Bike,Female,West,2024-11-25 22:58:18.132493,0,4,Medium,0.8275466050647515,1
3715,50,11773.849320632684,2,Bike,Male,North,2025-03-19 22:58:18.132494,0,4,Low,0.6928712340538397,1
3716,43,3764.565299936966,8,Bike,Male,North,2025-02-26 22:58:18.132495,3,8,Medium,0.7247633097813917,1
3717,56,21032.53646987398,6,Truck,Female,South,2024-11-29 22:58:18.132497,2,4,Medium,0.8663329438373755,1
3718,38,54674.99655039716,1,Truck,Male,East,2025-03-03 22:58:18.132498,3,1,Medium,0.6644336139776846,1
3719,66,7623.22316874129,4,Truck,Male,South,2025-04-15 22:58:18.132500,0,5,Low,0.5174903120920155,1
3720,59,37171.76705114042,2,Bike,Female,West,2025-08-15 22:58:18.132501,0,6,High,0.23633424960863086,0
3721,60,28186.764468927762,7,Bike,Female,East,2025-05-30 22:58:18.132502,4,6,High,0.8344549381838642,1
3722,58,56431.15631721712,9,Truck,Male,West,2025-03-07 22:58:18.132504,2,6,High,0.6128091537850089,1
3723,26,9106.110267151442,6,Truck,Female,East,2025-03-09 22:58:18.132505,2,1,High,0.6776214658759616,1
3724,41,14297.61532912928,4,Car,Female,North,2024-11-28 22:58:18.132506,0,5,Medium,0.5537079272269027,1
3725,54,3713.4341794666097,5,Car,Female,West,2025-06-16 22:58:18.132508,3,8,Low,0.4755362576293463,0
3726,66,27168.24447861968,1,Car,Male,East,2025-02-16 22:58:18.132509,0,0,Medium,0.5527212249304614,1
3727,58,18114.30817474995,4,Car,Male,East,2025-10-26 22:58:18.132511,4,2,Medium,0.23395276671220305,0
3728,34,52454.54416563861,3,Car,Male,West,2025-04-16 22:58:18.132512,3,5,Low,0.7585386799340248,1
3729,41,37086.567165469794,9,Truck,Male,North,2024-11-14 22:58:18.132513,0,6,Medium,0.31057945469937326,0
3730,38,37617.262802590696,6,Bike,Male,North,2024-11-14 22:58:18.132515,2,1,Low,0.432863601383807,0
3731,68,32850.82041911554,4,Bike,Male,North,2024-12-19 22:58:18.132516,4,9,Medium,0.2608962531203329,0
3732,56,7327.319559293658,3,Truck,Male,East,2025-06-08 22:58:18.132517,0,7,High,0.773962443375755,1
3733,58,27811.083656070605,4,Truck,Female,North,2025-02-22 22:58:18.132520,0,5,Medium,0.31784064846312343,0
3734,56,59971.30100309396,8,Truck,Female,East,2025-04-08 22:58:18.132521,1,8,Medium,0.47924360222711127,0
3735,30,50443.29886906886,5,Car,Male,South,2024-11-07 22:58:18.132522,3,8,Medium,0.49083422317870284,0
3736,28,53820.625141692726,1,Car,Male,North,2025-06-05 22:58:18.132524,1,8,Medium,0.42149838523444344,0
3737,63,49747.12883629697,5,Car,Female,West,2025-09-10 22:58:18.132525,2,8,Medium,0.8020877396073476,1
3738,36,7976.418218996996,8,Truck,Male,West,2025-07-28 22:58:18.132526,3,1,Low,0.7402472459279903,1
3739,28,15191.998735758378,4,Truck,Male,West,2025-04-29 22:58:18.132527,4,9,High,0.7205744309794917,1
3740,30,2181.055778671758,2,Bike,Male,West,2025-03-10 22:58:18.132529,3,9,High,0.35758192444323855,0
3741,63,19603.587242930465,3,Truck,Female,South,2025-06-29 22:58:18.132530,0,6,Low,0.3326638413502659,0
3742,62,8299.22933609657,9,Car,Female,South,2025-06-04 22:58:18.132531,0,4,Low,0.3726158363456955,0
3743,18,29422.014027491816,7,Bike,Female,North,2025-06-15 22:58:18.132532,0,8,Medium,0.4703135772546771,0
3744,57,41273.394337286314,3,Truck,Male,North,2025-06-27 22:58:18.132533,3,0,Medium,0.5351296098145935,1
3745,61,52721.307112208466,5,Bike,Female,West,2025-01-31 22:58:18.132535,0,9,Medium,0.37512149554605134,0
3746,36,45454.5955752721,3,Bike,Female,West,2024-12-10 22:58:18.132536,0,6,Low,0.5204334475564313,1
3747,29,56437.9645551533,4,Truck,Male,West,2025-04-05 22:58:18.132537,1,9,Medium,0.3290670423623676,0
3748,25,5126.10084283975,8,Car,Male,East,2025-04-05 22:58:18.132539,0,4,Low,0.3882658870876965,0
3749,25,2706.430454159404,3,Car,Male,North,2024-11-30 22:58:18.132540,1,8,Medium,0.38252002047321754,0
3750,62,40357.61060250033,3,Bike,Male,West,2025-10-03 22:58:18.132541,2,6,Low,0.7089833978721194,1
3751,29,18782.43979289028,8,Truck,Female,West,2024-12-29 22:58:18.132542,3,3,High,0.5209466525037862,1
3752,65,16703.058934134842,7,Truck,Female,West,2025-05-01 22:58:18.132544,1,7,Low,0.6306518499294309,1
3753,50,21191.451086240068,7,Car,Male,South,2025-06-05 22:58:18.132545,3,8,Medium,0.6685145472056999,1
3754,62,17648.17135775712,2,Truck,Male,South,2024-11-28 22:58:18.132546,3,8,Low,0.24795989849648775,0
3755,43,31663.311565492062,7,Truck,Male,South,2025-01-08 22:58:18.132547,4,9,Medium,0.7563869398170207,1
3756,56,27528.609938999685,3,Bike,Male,East,2025-10-03 22:58:18.132548,1,3,Medium,0.3987803953819147,0
3757,45,31720.855979846066,7,Truck,Male,East,2025-05-04 22:58:18.132550,0,5,Medium,0.5568267549019381,1
3758,22,41017.3894670253,4,Truck,Female,North,2025-04-02 22:58:18.132551,4,3,Medium,0.4368708583546491,0
3759,25,24453.5695203266,8,Truck,Male,West,2025-04-04 22:58:18.132552,1,0,Medium,0.7415120051486113,1
3760,42,16575.845854245094,8,Car,Female,North,2025-01-02 22:58:18.132553,1,5,High,0.3597794683213676,0
3761,44,11639.631134907237,6,Car,Male,North,2025-05-03 22:58:18.132555,2,7,High,0.8746356058794686,1
3762,63,22269.498932892282,3,Bike,Female,South,2025-04-24 22:58:18.132556,0,5,Medium,0.4800860620574597,0
3763,40,45024.77556427798,6,Car,Male,West,2025-06-21 22:58:18.132557,2,2,Low,0.6981443099938958,1
3764,47,45888.884786465234,6,Car,Male,South,2025-10-18 22:58:18.132558,3,7,Low,0.6490134379684236,1
3765,62,40680.512427684196,3,Car,Female,South,2025-03-07 22:58:18.132560,0,9,High,0.7198109618885657,1
3766,64,15573.634167798726,4,Car,Female,West,2024-11-24 22:58:18.132561,2,8,High,0.5857485468581322,1
3767,40,36109.002259572466,2,Bike,Female,North,2025-03-16 22:58:18.132562,2,0,Medium,0.46865639506144835,0
3768,66,35100.00037145718,1,Truck,Female,North,2025-04-14 22:58:18.132564,0,5,Low,0.325715337867855,0
3769,64,30087.43949036408,2,Truck,Female,South,2025-09-05 22:58:18.132565,1,9,Low,0.5636098965373476,1
3770,37,33898.781210264126,7,Truck,Female,West,2024-12-13 22:58:18.132566,3,7,Medium,0.24260005828340922,0
3771,35,30523.856692172747,5,Bike,Female,North,2025-10-24 22:58:18.132567,4,1,Low,0.2411771017428213,0
3772,35,34796.469232298274,9,Car,Female,East,2025-07-14 22:58:18.132569,4,3,High,0.6293743253242252,1
3773,19,43499.34536802547,3,Bike,Male,North,2025-01-22 22:58:18.132570,4,0,Medium,0.5363426092325982,1
3774,21,8358.435275399504,2,Bike,Male,West,2024-11-20 22:58:18.132571,3,3,Low,0.5542733699922958,1
3775,47,45478.293624643375,4,Bike,Male,West,2025-03-11 22:58:18.132573,0,1,Low,0.42308575898138856,0
3776,50,9881.396707400463,2,Truck,Female,West,2025-10-15 22:58:18.132574,0,2,High,0.7533960165723796,1
3777,53,5864.423907801733,7,Car,Female,South,2025-10-01 22:58:18.132575,0,3,Medium,0.34082942691198914,0
3778,35,58612.62180084512,6,Truck,Male,North,2025-03-04 22:58:18.132576,4,2,High,0.6102905280633015,1
3779,54,57505.52259448561,8,Bike,Female,East,2025-09-03 22:58:18.132578,1,5,Low,0.8023346761921535,1
3780,36,5505.319606552715,5,Bike,Male,South,2025-08-01 22:58:18.132579,2,6,Medium,0.7838498282516968,1
3781,64,27708.699605547805,2,Truck,Female,North,2024-11-27 22:58:18.132580,4,6,High,0.2200396060128711,0
3782,45,12802.206421386934,4,Truck,Female,West,2025-05-23 22:58:18.132582,3,0,High,0.39529032691628685,0
3783,57,30150.00403379625,1,Truck,Female,North,2025-05-03 22:58:18.132583,0,4,Medium,0.7003131875142672,1
3784,37,50150.28009397607,2,Car,Female,West,2024-12-17 22:58:18.132584,2,2,Low,0.7185214297684754,1
3785,66,57135.48293508764,4,Truck,Male,West,2025-09-22 22:58:18.132586,0,0,Medium,0.5379216841700343,1
3786,50,38786.653900189165,6,Car,Male,North,2025-01-23 22:58:18.132587,0,0,High,0.3417346618552497,0
3787,29,22526.528698285387,4,Car,Male,North,2025-03-08 22:58:18.132588,0,1,High,0.3953003206529065,0
3788,68,36992.882807386704,4,Truck,Female,East,2024-12-01 22:58:18.132589,1,9,Medium,0.7606701727853968,1
3789,32,20096.07575429012,2,Bike,Male,North,2025-08-25 22:58:18.132591,2,7,Medium,0.3345121765282687,0
3790,58,54769.7711682595,9,Bike,Male,North,2025-09-14 22:58:18.132592,4,3,Medium,0.8596191675584843,1
3791,56,52483.226860138544,8,Car,Male,South,2025-06-17 22:58:18.132594,1,9,Medium,0.5506079227234222,1
3792,19,34377.44151622034,8,Car,Male,West,2025-05-25 22:58:18.132595,3,2,High,0.39839429462897513,0
3793,46,20838.337092060912,5,Car,Male,West,2025-09-24 22:58:18.132596,3,7,Medium,0.4727303111997366,0
3794,58,19016.601183812745,3,Bike,Male,East,2025-04-11 22:58:18.132598,4,1,Medium,0.3795587928847207,0
3795,27,3938.2436928934485,6,Car,Female,South,2024-11-06 22:58:18.132599,2,8,High,0.4690344661660432,0
3796,19,49317.609359467126,9,Car,Female,East,2025-07-26 22:58:18.132609,4,3,High,0.2915573860062426,0
3797,68,28122.22635626246,8,Bike,Female,North,2024-12-10 22:58:18.132611,1,8,High,0.776213307616942,1
3798,28,20857.709847215338,7,Truck,Female,East,2024-11-27 22:58:18.132612,2,0,Medium,0.8745596132565179,1
3799,30,29324.400589869725,8,Bike,Male,West,2025-02-01 22:58:18.132614,3,4,Medium,0.6613977493106179,1
3800,27,49486.80344636981,4,Truck,Male,South,2025-07-03 22:58:18.132615,2,9,Low,0.7660066230159521,1
3801,31,9227.624047036228,6,Truck,Female,North,2025-03-27 22:58:18.132617,2,6,Medium,0.3596555803767091,0
3802,35,51744.04731802599,5,Car,Male,South,2024-11-10 22:58:18.132618,2,3,Low,0.24392767928451362,0
3803,68,54055.51243628453,2,Car,Male,South,2025-05-12 22:58:18.132619,4,4,Medium,0.6389784959920188,1
3804,26,56909.059071965516,8,Truck,Male,East,2025-05-15 22:58:18.132621,0,8,High,0.7723052741920915,1
3805,56,25054.30356051241,3,Car,Female,North,2025-03-26 22:58:18.132622,1,5,Low,0.7840399623252103,1
3806,45,14594.143434184969,5,Truck,Male,South,2025-09-14 22:58:18.132624,2,5,Low,0.5729344461757752,1
3807,20,23671.167471068515,8,Car,Female,South,2025-08-14 22:58:18.132625,2,1,High,0.6354705048888192,1
3808,37,21308.90158142139,9,Bike,Female,East,2025-03-16 22:58:18.132626,4,0,Low,0.45777604516944315,0
3809,23,12216.926925165882,9,Truck,Male,South,2025-06-03 22:58:18.132628,1,3,Medium,0.781468271298543,1
3810,44,37221.4668658863,5,Truck,Female,West,2025-06-24 22:58:18.132630,1,9,Low,0.6883239107536179,1
3811,19,29644.201309500477,2,Car,Female,West,2025-08-16 22:58:18.132632,3,2,High,0.33010975217745353,0
3812,46,52210.65755479221,7,Bike,Female,North,2025-01-31 22:58:18.132633,1,6,Medium,0.39560689751939987,0
3813,55,3862.3556679593785,7,Car,Female,North,2025-03-05 22:58:18.132635,1,6,Low,0.3062992637249018,0
3814,20,39344.339798197325,8,Bike,Female,East,2024-12-15 22:58:18.132636,2,5,Medium,0.5540067028567937,1
3815,33,46251.03495367055,8,Car,Male,South,2025-05-17 22:58:18.132637,0,4,Low,0.34156709771372396,0
3816,47,46050.22101292181,5,Truck,Male,East,2025-03-15 22:58:18.132639,2,2,High,0.3111376177509304,0
3817,57,53392.29009154045,1,Bike,Female,East,2025-05-15 22:58:18.132640,4,3,Low,0.31230347751621207,0
3818,19,44283.957084110654,4,Bike,Female,West,2025-04-12 22:58:18.132641,1,4,High,0.3861100511664857,0
3819,34,55812.98357556639,4,Car,Female,South,2025-09-09 22:58:18.132643,0,3,Medium,0.7663204662570464,1
3820,58,21294.082789611704,3,Bike,Female,West,2025-07-07 22:58:18.132644,2,2,Medium,0.8568039066210869,1
3821,29,31186.1461715895,8,Car,Female,West,2025-02-21 22:58:18.132645,3,1,Medium,0.8971010616809401,1
3822,52,2816.620470407659,3,Bike,Female,North,2025-09-16 22:58:18.132647,4,4,Low,0.22819671585222293,0
3823,60,2403.5400635908904,5,Car,Female,East,2024-12-03 22:58:18.132648,4,1,High,0.5982344637006765,1
3824,18,15927.343986188154,2,Car,Male,West,2025-05-26 22:58:18.132650,4,1,Low,0.38651082945042514,0
3825,62,7846.817434066945,6,Car,Female,North,2025-08-22 22:58:18.132651,2,1,High,0.8922361749149017,1
3826,32,17092.25934027371,6,Truck,Male,North,2025-07-19 22:58:18.132652,0,1,High,0.8890299283420378,1
3827,43,12268.51108264705,8,Bike,Male,South,2024-12-03 22:58:18.132654,0,7,Medium,0.8538745658738733,1
3828,54,3654.161440641598,8,Truck,Female,South,2025-07-23 22:58:18.132655,1,6,High,0.20995689357651967,0
3829,38,54739.64049155087,1,Truck,Male,West,2025-01-16 22:58:18.132656,0,8,Low,0.3081649617802895,0
3830,66,2476.9416205557086,5,Truck,Female,North,2025-09-26 22:58:18.132658,3,2,Medium,0.5867154021031653,1
3831,48,44692.764371550955,2,Truck,Male,North,2025-03-06 22:58:18.132659,4,0,High,0.3311018296731665,0
3832,42,10824.577441331958,5,Bike,Male,North,2024-12-14 22:58:18.132661,2,5,Low,0.7983962191987724,1
3833,40,54909.3180759768,9,Bike,Female,East,2025-05-10 22:58:18.132662,4,8,Low,0.6898163319122819,1
3834,41,53782.16449621337,4,Truck,Male,North,2024-11-25 22:58:18.132663,4,0,Medium,0.32885790806279824,0
3835,55,39926.26648941693,8,Bike,Male,East,2024-11-18 22:58:18.132665,3,0,High,0.7728879253661074,1
3836,45,40989.5806884351,1,Bike,Male,South,2025-06-20 22:58:18.132666,4,3,High,0.5487916801456183,1
3837,38,2309.6702342419358,8,Car,Male,West,2025-04-29 22:58:18.132668,4,9,Medium,0.69679819817461,1
3838,60,59122.55083458892,6,Bike,Female,South,2025-10-24 22:58:18.132669,3,0,Medium,0.29788009753417544,0
3839,35,52914.29100739723,8,Truck,Male,West,2025-08-29 22:58:18.132670,3,8,Medium,0.5624968597008304,1
3840,53,53916.16109234533,6,Bike,Female,North,2025-06-03 22:58:18.132672,0,5,Medium,0.7434366402546784,1
3841,52,40236.18314895057,3,Truck,Female,West,2024-11-18 22:58:18.132673,4,4,Low,0.4419110753965533,0
3842,62,21997.64186196312,8,Bike,Female,West,2025-07-31 22:58:18.132675,1,4,Medium,0.33077648733352444,0
3843,26,53831.621647247885,5,Truck,Female,South,2025-09-07 22:58:18.132676,1,1,High,0.6476275906580408,1
3844,55,18907.981832769157,5,Bike,Male,West,2025-05-12 22:58:18.132677,1,2,High,0.6508495544475987,1
3845,47,34637.269513847765,7,Bike,Male,North,2025-02-13 22:58:18.132679,3,6,High,0.34304332927910824,0
3846,61,7784.396395945179,6,Bike,Male,East,2025-11-02 22:58:18.132680,4,3,Low,0.2485450305460808,0
3847,51,55473.42654769951,9,Truck,Male,North,2025-01-13 22:58:18.132682,0,5,High,0.3165158077264863,0
3848,49,10164.686550730374,7,Car,Female,West,2024-11-26 22:58:18.132683,4,7,Low,0.3928691071202629,0
3849,20,15044.014732363621,3,Truck,Female,South,2025-10-17 22:58:18.132684,1,0,High,0.2253946840039827,0
3850,20,34371.781171436465,5,Bike,Male,North,2024-11-12 22:58:18.132686,2,5,Medium,0.8459121148459923,1
3851,45,46317.39401235293,9,Truck,Female,West,2025-07-27 22:58:18.132687,1,0,Low,0.36135228224346827,0
3852,61,37922.37574430534,2,Bike,Female,South,2025-10-14 22:58:18.132689,3,7,Low,0.7172434469916864,1
3853,32,15463.766942409058,1,Bike,Female,East,2024-11-24 22:58:18.132690,4,3,Low,0.4902602585404233,0
3854,58,2054.6964665944392,8,Car,Female,South,2025-06-03 22:58:18.132691,3,4,High,0.5513886761331068,1
3855,40,45914.73365783147,8,Bike,Female,West,2025-02-23 22:58:18.132693,0,9,Medium,0.5758599438755039,1
3856,57,59142.024902843434,2,Bike,Female,South,2024-11-21 22:58:18.132694,4,1,High,0.7409570622658634,1
3857,28,48974.960977753246,8,Bike,Female,West,2025-01-25 22:58:18.132695,4,2,Low,0.7515391302950829,1
3858,65,28691.98385308369,5,Car,Female,South,2025-07-25 22:58:18.132697,4,6,Medium,0.29889105748392625,0
3859,49,54418.50116114818,2,Truck,Female,South,2025-05-03 22:58:18.132698,2,6,Low,0.4123404076961801,0
3860,53,25771.1650408643,7,Car,Male,South,2025-02-05 22:58:18.132701,4,7,Low,0.6011271719667519,1
3861,50,32446.176886121117,7,Truck,Male,West,2024-11-13 22:58:18.132702,2,2,High,0.431284252981866,0
3862,41,29673.526508949628,3,Bike,Female,South,2025-06-25 22:58:18.132703,4,1,High,0.29295951288617034,0
3863,56,27962.184614600446,1,Truck,Male,West,2025-09-23 22:58:18.132705,1,1,Medium,0.485903966528601,0
3864,51,46961.064619046534,4,Truck,Female,North,2025-04-17 22:58:18.132706,0,5,High,0.35289675348781757,0
3865,45,32552.596621630535,2,Truck,Female,East,2025-01-05 22:58:18.132707,4,1,High,0.30043169952652676,0
3866,54,20369.59307746253,4,Truck,Male,North,2025-04-20 22:58:18.132709,3,3,High,0.4128198328896652,0
3867,24,16973.173724191744,8,Bike,Male,East,2025-04-08 22:58:18.132710,1,8,Low,0.40978175630703656,0
3868,21,4189.344384111137,2,Car,Female,West,2025-02-10 22:58:18.132711,3,9,Low,0.26803814369716117,0
3869,54,35825.31938921667,1,Truck,Female,North,2025-07-11 22:58:18.132713,3,2,High,0.608882248575585,1
3870,18,15337.762093259984,3,Bike,Male,East,2025-06-01 22:58:18.132714,2,0,Low,0.42004061223523803,0
3871,18,10591.76747695022,7,Bike,Female,East,2024-11-21 22:58:18.132715,0,1,High,0.32130099922914046,0
3872,64,39922.13790200531,6,Bike,Male,North,2025-01-30 22:58:18.132716,3,9,Medium,0.7730179997827535,1
3873,37,41510.13695364983,6,Bike,Female,North,2025-08-08 22:58:18.132718,1,9,High,0.20180296432661005,0
3874,36,45624.98375094462,7,Truck,Female,West,2025-03-08 22:58:18.132719,0,6,Medium,0.5180040104475749,1
3875,46,31207.459987638307,8,Car,Male,East,2025-06-15 22:58:18.132721,1,8,High,0.5044621969455644,1
3876,27,53855.16710182542,3,Bike,Female,West,2025-06-14 22:58:18.132722,3,8,Medium,0.6698044378897614,1
3877,35,56307.87969709721,3,Car,Male,West,2025-02-28 22:58:18.132723,0,3,Low,0.472579936304145,0
3878,45,48827.514507964384,8,Car,Female,South,2024-11-05 22:58:18.132724,4,7,High,0.558901396581095,1
3879,52,38864.42195647486,7,Car,Male,West,2025-03-26 22:58:18.132726,3,0,Medium,0.8359158354993079,1
3880,60,19615.815308288944,5,Bike,Female,East,2025-08-30 22:58:18.132727,3,5,Medium,0.3177976638346025,0
3881,64,59010.805453972825,4,Bike,Male,South,2024-11-27 22:58:18.132729,2,7,Low,0.2738554000860301,0
3882,48,17899.897697132423,6,Bike,Male,West,2024-11-14 22:58:18.132730,1,1,Medium,0.7227308287618823,1
3883,44,13754.101475445,9,Car,Male,West,2025-08-30 22:58:18.132731,4,7,High,0.7200311202294161,1
3884,28,27644.9385996218,6,Bike,Male,East,2024-11-19 22:58:18.132733,0,3,Medium,0.8437518564994462,1
3885,66,5296.753101318531,8,Bike,Male,South,2025-06-09 22:58:18.132734,3,1,Medium,0.8882099465730633,1
3886,66,58752.67895096387,1,Car,Male,North,2025-08-11 22:58:18.132735,3,3,Medium,0.469069998424175,0
3887,55,36129.14627215264,6,Bike,Female,North,2025-05-15 22:58:18.132737,4,7,Low,0.46419904251716493,0
3888,22,34303.22131652216,2,Truck,Male,South,2025-03-19 22:58:18.132738,3,3,Low,0.8332603188579399,1
3889,25,40036.184234183755,3,Truck,Female,South,2024-12-10 22:58:18.132739,1,7,Low,0.8024980583857995,1
3890,51,30827.371571077987,6,Truck,Female,South,2025-09-07 22:58:18.132740,0,6,Medium,0.46280849809981495,0
3891,65,3859.683991483412,2,Truck,Male,South,2024-11-30 22:58:18.132742,4,4,Low,0.2534075297587799,0
3892,69,37514.05475274301,4,Car,Female,North,2025-06-09 22:58:18.132743,4,7,Low,0.6068568292821126,1
